BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
1.9762357527209256,-2.0017346710101203,2.099470677567394,-1.937841169946843,5.663140589543245,-0.13770904055064193,16.368056093320885,10.064589202544216,2.9847083013580864,179.19544121138722,12.22576835024473,9.78199158379312,9.78199158379312,7.625897657686229,6.0625686671503685,6.0625686671503685,4.115904211192895,4.115904211192895,2.531284333575184,2.531284333575184,1.613111622085646,1.613111622085646,11.938610575903699,9.589074368143644,0.0,12.841643245852019,0.0,51.36657298340809,0.0,0.0,0.0,0.0,10.213054789681411,230.151809184,0.5625,0.8125,1.0625,0.8333333333333334,-1.06,16.0,208.12799999999996,2558.9152726116886,14.94,10.457554376363102,12.94,96.66512599067184,10.213476181980074,0.481230389785217,10.213476181980074,0.30283955653218375,0.27640036730945816,0.30283955653218375,-0.7141938453826218,-0.481230389785217,3.0566000000000013,61.441600000000044,230.30399999999995,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,94.0,10.213054789681411,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,38.524929737556064,12.841643245852019,12.841643245852019,0.0,0.0,19.802129157825057,11.938610575903699,0.0,0.0,0.0,64.20821622926012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15166536558511,9.589074368143644,0.0,64.20821622926012,0.0,0.0,0.0,0.0,74.6,0.0,0.0,20.426952363960147,16.820312159881965,0.0,-1.4283876907652435,0.0,8.514456500256465,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5348176777769735
2.114961294571292,-2.048911185404893,2.302073655763351,-2.00135612747527,5.854877503771173,0.4520706539426404,16.34087279996991,10.10713253149969,2.289397285517239,846.5071386809369,14.27565640300939,10.199589251754983,10.199589251754983,9.541713895658194,5.836610841560529,5.836610841560529,4.359807076643355,4.359807076643355,2.946443620838847,2.946443620838847,2.0218821757373755,2.0218821757373755,5.428790391900541,20.11411936859394,0.0,33.978027274833195,5.563451491696996,6.06636706846161,24.26546827384644,12.13273413692322,0.0,0.0,4.417150937053347,270.05282342,0.85,1.55,2.25,0.0,-2.95,20.0,260.15999999999997,38062.77806851456,12.102762105524212,4.307802293511395,1.9482607084715258,112.51920203793706,12.020909549004788,0.5079662131563947,12.020909549004788,0.19657915449196256,0.018822541362224277,0.19657915449196256,-0.410347222222222,-0.5079662131563947,2.5768,72.91440000000001,270.23999999999995,3.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,100.0,19.736733121575465,33.978027274833195,5.428790391900541,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.26546827384644,23.762552697081826,0.0,3.0,19.736733121575465,10.969244356107037,0.0,0.0,0.0,0.0,0.0,52.68789705520363,0.0,28.57223441042315,5.428790391900541,0.0,17.248535499851716,0.0,15.319582184522117,0.0,0.0,0.0,51.67625760035644,0.0,22.292943266678478,0.0,90.9,5.528562925170068,0.0,12.020909549004788,28.38546305406154,0.2866043083900236,-0.13269699546485136,9.744490492171769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318329361180622
2.2941336262849052,-2.2610253861860428,2.495250823021045,-2.3059176358210554,6.3208350779521645,0.11130859015469954,35.49787831555681,9.944213673525812,1.7904682436520984,1194.96864248238,24.949018510446816,20.32892103941932,22.596707877474685,16.905417200814465,12.426417769070673,13.560311188098353,9.240559011250395,10.54986635266635,6.59185633602063,7.2971476443838466,4.788068510171269,5.312817188305746,6.103966387748303,5.106527394840706,0.0,0.0,21.612656347136554,77.72661278378044,0.0,0.0,48.53093654769288,30.889771305527216,34.802819670697545,527.154947684,0.7714285714285715,1.4,2.057142857142857,0.3333333333333333,-1.8099999999999992,35.0,496.69500000000033,77707843.2879341,26.258628537131063,11.950373171268485,6.128589623396166,223.69332882171523,11.504416679622906,0.3870491009821935,11.504416679622906,0.09231429281411509,0.5892234790644483,0.09231429281411509,-0.6439146285746218,-0.3870491009821935,9.151699999999998,151.53879999999975,528.9510000000001,1.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,184.0,10.006437125691184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.69103852131565,107.35919205553198,21.612656347136554,6.103966387748303,4.0,5.106527394840706,46.4519443076007,0.0,4.899909730850478,0.0,45.63472727883358,19.634269217737724,91.91900952416646,0.0,11.126902983393991,0.0,0.0,0.0,34.802819670697545,29.64070634342891,0.0,0.0,67.88853324562156,54.59730361615449,15.067899941223978,22.77602762029714,0.0,23.47,0.0,19.177182744688395,2.382093546235793,13.500721755178038,7.1359792158356,0.0,17.644238711817593,6.016752788280433,6.976364571297483,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22168669383907116
2.3935198608400463,-2.0923275648233206,2.1379668637112137,-2.3167720057224646,6.016817359034281,-0.1282445578216149,16.585798849018893,10.129772666226238,2.8136816744111894,173.04192083187505,7.068914100752346,5.224744871391589,5.224744871391589,4.021673934958927,2.5664965809277263,2.5664965809277263,2.353954059492991,2.353954059492991,1.1102678416450937,1.1102678416450937,0.5468218482065812,0.5468218482065812,11.694290881922104,9.589074368143644,0.0,5.907179729351506,0.0,0.0,13.847474399381248,0.0,5.316788604006331,4.736862953800049,0.0,129.042593084,1.4444444444444444,2.0,2.111111111111111,0.6,-1.06,9.0,122.059,84.32313907001343,6.065944584382871,1.4623920173718192,0.8715409965644931,52.1796399450892,10.649305555555555,0.43308962139376694,10.649305555555555,0.41451255022827405,0.381944444444444,0.41451255022827405,-0.9751157407407405,-0.43308962139376694,0.03139999999999993,28.70269999999999,129.115,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,50.0,4.736862953800049,0.0,5.601050810983688,0.0,5.907179729351506,6.093240070938415,10.111325788078153,4.794537184071822,0.0,0.0,0.0,13.847474399381248,0.0,0.0,1.0,14.325937321943691,12.00041980028992,0.0,5.316788604006331,0.0,19.448525210364934,0.0,0.0,0.0,0.0,5.316788604006331,4.794537184071822,0.0,0.0,17.60147061127361,9.53140013787187,0.0,13.847474399381248,0.0,0.0,0.0,0.0,55.4,4.561342592592593,0.0,20.964236111111113,2.0069444444444446,-0.9751157407407405,-0.381944444444444,0.0,-0.662037037037037,3.0699074074074075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501695512229331
2.2018196329144053,-1.943779507063664,2.0614117372983336,-2.3139974287331184,6.4967206146275815,-0.6969312339689931,19.46336418679762,10.315888331039265,3.359999877080005e-07,244.03929885099362,11.73420451868201,8.544493446234267,8.544493446234267,6.931851652578136,4.74593722097501,4.74593722097501,2.9617440840083415,2.9617440840083415,1.5471720825785162,1.5471720825785162,0.9240774186434322,0.9240774186434322,7.25440835308271,17.26263557438497,0.0,0.0,0.0,6.544756405912575,12.841643245852019,0.0,6.06636706846161,36.01725812763135,0.0,223.115542728,1.0,1.4666666666666666,1.8666666666666667,0.4444444444444444,-1.0650649350649353,15.0,208.91,1324.9570960670794,13.934935064935067,7.2561086599756806,12.934935064935065,86.84397596227141,9.75,0.6732131186250532,9.75,0.6732131186250532,1.1501388888888888,0.41830327965626324,-6.0,-0.41830327965626324,3.074200000000001,51.73100000000004,223.02200000000002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,86.0,17.26263557438497,6.544756405912575,12.393687143226153,0.0,0.0,7.25440835308271,0.0,4.567099647791355,0.0,0.0,19.410925891078243,0.0,18.55355575984923,0.0,1.0,21.829735222176325,7.25440835308271,0.0,0.0,0.0,26.31013685145522,0.0,30.59278834861098,0.0,0.0,4.567099647791355,17.26263557438497,0.0,0.0,7.25440835308271,6.544756405912575,0.0,19.765380445542643,30.59278834861098,0.0,0.0,0.0,3.88,41.21180555555556,0.0,0.0,0.0,0.0,0.0,6.174370748299319,6.751879251700679,3.361944444444444,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42079777316976585
2.170831786767932,-2.061416469243785,2.2914747518029337,-2.0138784372846112,6.118949166386342,0.10291275953599431,16.271989760682754,10.010793180150028,2.4778713637686196,565.2738230753839,13.284092571446669,9.161204287601452,9.161204287601452,8.486071002992368,5.074619079657019,5.074619079657019,3.7320281506026465,3.7320281506026465,2.4518822597648695,2.4518822597648695,1.569168558719103,1.569168558719103,5.783244946364939,15.007591973753234,0.0,34.12495031652961,0.0,12.13273413692322,24.26546827384644,0.0,0.0,0.0,10.213054789681411,246.05282342,0.7222222222222222,1.1111111111111112,1.4444444444444444,0.0,-2.69,18.0,236.13799999999995,10302.631436342273,11.785459943965801,4.289689195552918,2.0574440132116574,102.19189654878544,12.027297808012094,0.50782251598429,12.027297808012094,0.1999676548991646,0.04741685563114095,0.1999676548991646,-0.6064814814814812,-0.50782251598429,1.7399999999999998,62.97570000000003,246.218,4.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,92.0,20.426109579362823,22.99804733313562,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.26546827384644,12.13273413692322,11.126902983393991,2.0,25.220646763434644,5.783244946364939,0.0,0.0,0.0,0.0,0.0,47.52510539416365,0.0,22.99804733313562,0.0,0.0,22.99804733313562,0.0,26.20935452572776,0.0,0.0,15.921440167465814,36.39820241076966,0.0,0.0,0.0,97.99000000000001,0.0,0.0,12.027297808012094,37.36761589821114,-0.09483371126228213,-1.7056424792139062,7.072229150919627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048970620806803
2.13187114676729,-2.0406768076323716,2.2491437142781727,-2.0052347538749205,6.102865659983698,0.10315778527638526,16.267910431731,10.021410645504721,2.4006431757558184,558.1321875173596,12.41384908344359,8.79134096129112,8.79134096129112,8.07538740046941,4.934345615240373,4.934345615240373,3.5774501722592635,3.5774501722592635,2.355434538670669,2.355434538670669,1.4803485196855266,1.4803485196855266,0.0,9.901064578912528,0.0,28.59523193791365,5.563451491696996,6.06636706846161,36.39820241076966,0.0,0.0,0.0,10.213054789681411,230.0579088,0.8235294117647058,1.411764705882353,2.0,0.0,-2.4899999999999998,17.0,220.13899999999995,7290.3192239524515,11.009168399081975,4.172717453578556,2.2019708309378663,97.3976627965894,11.966464474678759,0.5079662129521548,11.966464474678759,0.19624836560714443,0.06618339002267648,0.19624836560714443,-0.3726851851851849,-0.5079662129521548,2.0344,61.31090000000003,230.219,3.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,86.0,15.319582184522117,17.248535499851716,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,36.39820241076966,11.629818560158606,5.563451491696996,2.0,20.11411936859394,5.783244946364939,0.0,0.0,0.0,0.0,0.0,53.59147246262526,0.0,17.248535499851716,0.0,0.0,17.248535499851716,0.0,21.102827130887057,0.0,0.0,15.921440167465814,42.46456947923127,0.0,0.0,0.0,77.76,0.0,0.0,11.966464474678759,27.775600592088686,0.45581443688586565,-0.6881396447467858,9.490260141093474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896654663120725
2.5914730506163037,-2.5639644805915074,2.6426561388562724,-2.5069118431930253,5.947052831452461,-0.13252434008872205,16.273235425757203,9.471104152306271,1.7321307340000023,589.4877160391027,15.698306133819765,13.652615233488945,13.652615233488945,10.376681203251188,8.868383848428094,8.868383848428094,8.501312883684966,8.501312883684966,7.8029127730962715,7.8029127730962715,6.457566375191377,6.457566375191377,0.0,14.69560176298435,0.0,22.372390756814674,29.95778470777513,50.518855890551336,0.0,0.0,0.0,13.847474399381248,0.0,302.18819469199997,0.9090909090909091,1.6363636363636365,2.409090909090909,0.7894736842105263,-1.12,22.0,276.20599999999996,131512.0578530375,14.47086891745158,4.455639657186201,1.628499881717292,131.7125593929509,12.368417711220289,0.5043772853068019,12.368417711220289,0.19660394961171446,0.01996267951625086,0.19660394961171446,-0.09198892983119178,-0.5043772853068019,3.973100000000003,83.28880000000005,302.4140000000001,1.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,120.0,5.106527394840706,5.783244946364939,11.542409818021115,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,13.847474399381248,67.26674287550628,18.2566337152488,0.0,4.0,14.69560176298435,11.566489892729878,0.0,0.0,28.58369907727774,65.21404738278933,0.0,11.332269401725444,0.0,0.0,0.0,0.0,0.0,0.0,16.673017287570584,9.589074368143644,28.58369907727774,65.21404738278933,11.332269401725444,0.0,0.0,0.0,54.37,0.0,0.0,24.243704701016206,10.284509886516336,0.9139062893675991,2.1408191478752006,0.0,7.125362470605526,4.458364171285798,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7362676475612524
1.9904652799695342,-1.921623822070858,2.2152328974758992,-1.815771303043022,8.927004118112936,0.823796741788614,79.90400020475106,10.167576302763923,8.449999001166789e-07,377.31079653623925,8.38890505706126,7.305162060755066,9.834730694778573,5.860173345306137,3.625073872839991,4.504726684094886,2.437009142089788,3.3266901091113903,1.5915016379394078,2.265392265418297,1.0291140775162564,1.6013304726531958,0.0,0.0,0.0,22.457642688007645,5.131558479839333,11.257379486545457,11.336785877934737,0.0,35.711898112773966,4.9839785209472085,5.733667477162185,273.97754607200005,1.1428571428571428,1.7857142857142858,2.2857142857142856,0.0,-0.91,14.0,264.08299999999997,1054.8083975733878,13.089999999999998,5.743508987087471,2.797396358001735,96.68185481479361,5.523345616024187,0.4115095219374226,5.523345616024187,0.18005861971220216,0.0,0.18005861971220216,0.0,-0.4115095219374226,2.1454999999999993,65.89820000000003,275.171,4.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,76.0,11.209859313043548,0.0,5.131558479839333,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,28.31823673006102,30.33183534230805,0.0,10.94351426216291,5.693927994848461,2.0,5.476191835881363,33.44979520990035,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,35.711898112773966,0.0,11.257379486545457,5.733667477162185,5.131558479839333,0.0,28.31823673006102,10.460170356828572,0.0,0.0,0.0,35.711898112773966,0.0,11.257379486545457,0.0,70.41,0.0,1.4659041950113376,4.177222222222222,2.582271352985639,7.5960770975056695,0.0,10.011858465608466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8657297850323358
1.9570538388330097,-2.0680864054387156,2.2137579197560044,-1.8859784113001012,5.859519779437803,1.5675095125238436,14.8668056231286,10.106752537435485,1.961246717577175,629.1061251510306,11.501789232183624,9.428203230275512,9.428203230275512,8.415816237971965,5.7260677434251726,5.7260677434251726,4.052955220992701,4.052955220992701,2.8119298172082634,2.8119298172082634,1.955228872267916,1.955228872267916,0.0,0.0,0.0,0.0,0.0,11.374772549367124,10.772448428929591,0.0,18.19910120538483,59.91409222016082,0.0,219.104799416,0.5294117647058824,1.2352941176470589,2.0588235294117645,0.0,-2.2799999999999994,17.0,206.18299999999994,14720.881694864682,9.911593599047643,4.30042799047808,2.133593720847244,100.72002404090425,3.396037414965986,0.3555091498211912,3.396037414965986,0.039015071034830755,1.113686224489796,0.039015071034830755,1.113686224489796,-0.3555091498211912,4.583400000000003,73.67270000000003,219.287,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,82.0,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,35.03791670277604,11.374772549367124,0.0,3.0,0.0,22.147220978296716,0.0,0.0,0.0,0.0,5.316788604006331,72.79640482153933,0.0,0.0,5.316788604006331,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,10.772448428929591,0.0,12.03,0.0,0.0,0.0,5.923391859830351,2.233964002267574,0.0,25.00931080456874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6646509169781277
